"741","39","628","1","Juicy and well balanced, this is an admirable effort at the price. Boxwood, grapefruit, lemon and quince notes make for a sophisticated first impression. The palate is straightforward citrus while gooseberry notes pop up on the dry finish. Drink now.","1982-03-12 22:58:36"
"23","48","19","5","Tasty, with pie-filling cherries, blackberries and currants accented with smoky oak, but a little on the soft side. Fully developed, so drink now.","1985-07-29 14:11:02"
"1410","28","716","0","This seems as if it was assembled from lesser barrels. It's pleasant, very light, simple and tart; the dominant flavor is cranberry juice.","1989-09-15 08:38:18"
"374","61","788","3","Cherry pie-filling and boysenberry notes open this impressive blend of Merlot and Petit Verdot. Abundant but velvety tannins give a lift to blueberry and   chocolate tones in the mouth, while the slightly grippy finish shows appealing mixed berry flavors.","2002-07-28 19:20:07"
"1096","7","773","5","Ripe, soft and a little sweet, with jellied flavors of blackberries, cherries, chocolate and anise. Drink now.","1990-11-15 11:27:00"
"806","22","170","4","Spicy and tannic, this inexpensive Pinot from Cherry Hill opens with earthy fruit and leaf flavors—tomato and herb dominate, with just a suggestion of berry. There isn't much in the way of ripeness here, to either fruit or tannins.","2011-06-03 07:26:50"
"80","18","954","3","Shows the briary, brambly character of Foothills Zin, with an array of wild berry, tobacco, mocha and Asian spice flavors wrapped into finely ground tannins. But the wine is too sweet and candied in the finish. Drink now.","1984-04-29 07:32:00"
"404","53","485","3","Huge in color and extract, but also a little childish. The nose has gumball, berry jam and a touch of volatility, but after things settle it rests on bold black fruit. It's not overly rich or sweet, and the feel is sort of sinewy. Seems more about size and color than refinement and polish.","1997-03-12 20:30:09"
"1470","87","719","4","The winery has a good track record with this bottling, which shows how well Petite Sirah does in the warmer St. Helena appellation of Napa Valley. This '08 is dryish to moderately sweet in jammy blackberries and blueberries, with a smoked meat, bacon edge. But it's also firmly tannic, which provides a framework for the sweetness.","1998-05-23 05:53:39"
"1900","58","256","1","Esterlina's Pinot is very perfumey, light in body and soul at first, as it gathers steam with a tasty backbone of lush red fruit, spice and plenty of staying power over a meal.","2010-09-21 10:52:20"
"71","74","963","1","A good value, this is an easy-pleasing Syrah with vibrant notes of red plum, cherry and blueberry. Fine, dusty tannins reminiscent of cocoa powder and dried crushed berries stay after swallow alongside a hint of sweet smoke flavor.","1976-11-27 19:27:07"
"808","85","78","0","This approachable Cabernet-based blend, which also has 18% Pinotage, 11% Cab Franc and 2% Shiraz, is a spicy and balanced red with notes of menthol, purple florals, black cherry and berry. With a mouthfeel like crushed velvet, a black pepper finish and an attractive price tag, it's a shame only 100 cases were produced.","1996-11-25 05:24:32"
"1800","43","816","1","This wine strikes a superb balance between herbaceous, green notes and ripe black fruit, all graced with a kiss of sweet vanilla. Rich blackberry and cassis flavors flood the palate, but then transition to sweet smoke and oak flavors on the finish.","1991-07-13 02:34:18"
"567","23","780","1","Tannic yet balanced wine with a great swathe of perfumed fruit as well as dense black flavors. There is a herbal character as well as dark plum and sweet fruit flavors. Age for 2–3 years, the wine will always be firm.","1981-03-10 16:03:12"
"1168","27","513","3","Young, tart and wrapped up tight as a drum, this offers sharp flavors of cranberry and a bit of Campari. It has the heft and polish to open up further with some additional bottle age, but it isn't budging at the moment.","1974-08-12 12:16:31"
"663","3","910","3","A blend of 50% Malbec with Cabernet, Syrah and Merlot that's lightly minty and full of tobacco, pepper and spicy aromas. Feels a bit clampy and tannic, with oaky, herbal flavors of plum and sweet berry. Shows a hint of green and drying tannins on the finish.","1992-08-03 23:23:04"
"1464","60","746","0","Beaver Creek makes a variation of Fairytale every vintage and this one, sourced from Napa Valley, is 41% Merlot, 36% Zinfandel and 23% Syrah, a mix that seems to work very nicely here. The wine's Zin almost tastes as if it has mountain tannins; the wine is overall herbal and earthy, ripe and sturdy with balanced fruit.","1974-10-27 16:08:07"
"191","2","673","0","A very good Pinot Noir, rich in cherry, licorice, cola and spice flavors that are wrapped into firm tannins. It's on the forward side, trading complexity and nuance in favor of immediate gratification. Drink now–2014.","1990-06-03 13:27:12"
"56","43","419","4","A good amount of earthy spice, tea leaves and forrest floor lead the way on the nose, but the black cherry and berry fruit aromas follow shortly after with an additional accent of sweet cured meat. Medium weight and lush, the creamy mouth transitions into a finish loaded with sweet spice and bittersweet cocoa.","1970-02-22 00:39:57"
"1335","25","205","3","Fairly intense and flavorful, this Chard expresses assertive aromas and flavors of wood-grilled peaches, buttercream frosting, lemon custard and toasted brioche. Medium weight in the mouth with good balance and a touch of baking spice on the close.","1986-09-01 09:34:51"
"1083","91","986","1","For an under-$15 red blend, Corte has it going on. It's rich and full, almost syrupy on the nose, with lots of oak, ink and vanilla. Shows power and packs a punch, with dark berry, chocolate and spicy flavors. A little tannic and scratchy, but with structure and framework to spare. Malbec (80%), with Bonarda and Petit Verdot.","2012-04-21 09:55:53"
"1410","59","593","4","This vineyard-designate blend of Trebbiano and Grechetto opens with a luminous golden color and elegant aromas of stone fruit, citrus, Golden Delicious apple and mature pear. There's a pretty hint of vanilla and almond butter at the back.","1995-08-11 21:14:13"
"214","57","3","2","This sophisticated white wine from the homeland of Italy's most robust reds (Ripasso and Amarone) shows a full, generous appearance with a golden-amber color. Stone fruit, toasted almond and candied lemon give it heft and consistency.","2001-06-24 23:17:07"
"1786","66","524","0","Smooth and ripe, this is a rich black-fruited wine, its tannins comfortably ensconsed in a rich cushion. There is acidity to balance and spice which, along with the full-bodied fruit character, makes the wine ready to drink now.","1978-11-01 01:03:57"
"107","33","563","5","A gorgeous expression of Friulano, this wine (in a screwcap bottle) makes an elegant addition to chicken, pasta or seafood dinners. Layers of peach, almond and pineapple are wrapped tightly together.","1986-06-19 12:08:19"
"131","58","797","3","Lively aromas of lemon, grapefruit and melon start this white from Greece. Flavors of grapefruit and lemon rind are fresh and crisp but still offer dimension. The finish is spicy and clean. A great food wine: pair with grilled fish or clams.","1991-05-28 05:01:30"
"1416","92","651","0","This partially oak-aged expression of Pinot Bianco from cool-climate Alto Adige (in the far north of Italy) offers a lovely texture that is creamy and smooth at the same time. Measured aromas include melon, apricot, grapefruit and a touch of vanilla spice.","1981-02-26 10:55:32"
"124","2","624","4","Leather, berry, earth, raisin and roasted qualities define the nose on this Tempranillo-led blend of four grapes. Feels good in the mouth, with active raspberry, plum and coffee flavors that comes with a roasted accent. Mildly leafy, baked and woody on the thorough finish.","2004-12-08 15:15:06"
"262","87","710","5","This is a gorgeous Italian white from northern Italy that boasts fragrant tones of spring flower and chopped herb backed by peach, honey and white almond. It's crisp, intense and would be perfect with basil Thai curry.","1970-08-01 07:31:12"
"1463","27","452","4","A medium-weight Cabernet with plum, prune, tobacco and herb aromas. Features average weight and body, with a creamy texture and layered flavors of black fruit, raspberry and spice. Finishes with herb and plum notes as well as a pinch of tobacco.","1998-12-02 20:02:50"
"1896","43","845","3","A huge, kick butt Zinfandel, packed with sweet berry, bacon, black pepper and smoky cedar flavors. There's absolutely nothing shy about it. Packs a real punch all the way through to the spicy finish. Good price for a Sonoma Zin this classic.","1987-03-11 12:50:41"
"1141","79","64","4","Quite a good Cabernet, showing the elegance and ripe fruitiness you expect from Napa, in a style for drinking now. Drily tannic, it shows classic blackberry and blueberry flavors.","1988-03-08 00:21:40"
"1848","75","591","5","Fruity, forward and quite refreshing, this has appealing black cherry fruit with a light candy flavor. The balancing tannins add sufficient depth and weight to allow this a few more years in the cellar.","2001-05-11 16:39:15"
"288","82","495","1","This oak-fermented Sauvignon (in an artsy, screwcap bottle) delivers a rich, spicy finish and thick layers of peach, citrus, tomato leaf and honey-like aromas. It's a gorgeous wine that is an absolute pleasure to drink.","2014-04-22 18:25:01"
"1905","98","742","0","A strongly spicy, rich wine, this has great concentration and an intense, dense texture.There is weight with plenty of ripe tropical fruits to contrast pronounced black pepper and bitter almond character. It's still young, so don't drink before 2015. Screwcap.","1970-04-15 18:19:54"
"258","95","761","2","This is another fine Pinot from Cambria, showing the winery's great price-quality ratio. Words like opulent and elegant come to mind to describe intense flavors of black cherries, licorice, cola, herb tea and Indian spices. It's bone dry, and also quite tannic, but you can enjoy it now with big, rich lamb and beef dishes, or a wild mushroom risotto. Otherwise, it will continue to improve for at least eight years.","2002-10-05 05:49:57"
"491","65","306","3","This delicious blend of Cabernet Sauvignon, Merlot and Petit Verdot opens with an intense, brooding fragrance of dark fruit, spice and leather. The palate delivers a concentrated black-cherry flavor that's framed by big, chewy tannins and  punctuated by spicy accents of white and black pepper, licorice and pipe. Drink 2015–2024.","1993-10-05 21:27:42"
"1937","38","471","1","Bella Vida replaces the Abbey Ridge bottling and does so with pizzazz. The best of the 2011 releases, this is a beautiful expression of grapes grown on red clay soils, with refined, deeply penetrating flavors of ripe raspberries. Smooth, supple and long, with uncommon purity, it finishes with a kiss of chocolate from 18 months in one-quarter new oak barrels.","2015-02-08 16:05:27"
"195","86","233","4","This huge Malbec defines jammy and concentrated. The bouquet is ripe, soft and minty, while the palate echoes the nose with thickness and density. Flavors of prune, raisin, tea and blackberry are borderline syrupy, while the finish is smooth and pure but doesn't offer much spine or foundation. Drink this modern Malbec sooner rather than later.","1987-07-19 07:28:43"
"673","3","996","1","This is a very aromatic wine that's rich, spicy and with just a touch of ripeness. It has spiced pear, lychee and honey notes all balanced by a wonderful fresh acidity. Drink now and until 2020. Screwcap.","1998-02-26 05:59:08"
"443","16","449","1","While delicious now with flavors of raspberries, cherries, cola and oak, all showered with tart, citrusy acidity, this wine also has a great future. Give it 6–8 years to evolve in the bottle for further complexity.","2017-10-21 03:03:48"
"1712","17","194","1","This is the stud in the Acústic stable. A blend of 70% Carignan and 30% Garnacha, Braó is lively and bright on the nose, with ripe blackberry and cassis aromas. The palate is concentrated and juicy, with fine balance and bold flavors of blueberry, blackberry and coffee. A toasty, dark finish features chocolate, toast and minerality. Drink through 2019.","2010-01-28 22:34:20"
"1982","11","287","5","While it feels rich and round, this is also a wine with a crisp side to it. Acidity cuts through ripe pear, apricot and lychee flavors, giving a decidedly crisp balance. It's a wine that is already ready to drink. Screwcap.","1974-12-11 08:26:54"
"635","28","179","2","This 100% Cabernet Sauvignon is so rich and decadent, with milk chocolate, blackberry and new French oak flavors. Made by celebrity winemaker Philippe Melka, it's soft and approacheable on the palate and widely appealing. Your best bet is to drink up now.","2019-09-11 10:13:26"
"302","1","33","4","This is a wine that has great potential—you can tell from the firm tannins, tight acidity and closed texture. Initially, black currant flavors are touched with dark, dusty notes, but they finish with more juicy character on the afterntaste. Drink from 2017.","1985-12-11 03:13:58"
"1982","97","701","1","This powerful Sagrantino opens with aromas of meat juice, truffle and black fruit. The palate offers blackberry, black cherry, cinnamon and black pepper, along with tobacco notes. It also has Sagrantino's trademark tannic backbone, but the tannins are ripe and are balanced by bright acidity.","2009-11-24 09:42:51"
"528","91","423","5","Rich almonds, ripe peaches and a smoky, oxidized character all come together in this ripe, complex, fascinating wine. There is a great tang of apple acidity on the finish. Drink now.","1973-06-08 18:15:04"
"756","42","8","0","This wine displays ample concentration in its inky color and potent aromas of dark berry fruit. There's a hint of raisining as well. In the mouth, it's mouthfilling but lacks a bit of texture; the flavors include dark plums, vanilla and hints of dried fruits, like figs and dates. With a finish that calls to mind chocolate fudge (minus the sugar), opt for drinking this wine over the relatively near term, now to 2020.","1982-01-09 21:23:43"
"813","35","478","1","Deep, lush aromas of black fruits, graphite and coconut are welcoming and friendly. The mouthfeel is pure and smooth, with elegance and power. Flavors of cassis, blackberry, hard spices and licorice filter into a long, mellow, classy finish. This is a pushy, full-bodied wine that doesn't throw punches; drink through 2020.","2017-05-03 05:33:14"
"564","22","248","2","This blend showcases the soft lusciousness and ripe fruit of Paso Robles. It's rich and sweet in jammy blackberries, cherries, chocolate and spicy sandalwood. Drink now.","1973-07-25 11:59:44"
"187","39","283","3","Rooty and leafy on the nose, with red berry aromas peeking through some obvious oak. The palate offers cherry and raspberry flavors along with sweetness, and things are backed by vanilla and chocolate. Good, tasty and oaky, with proper layering.","1974-03-09 02:16:27"
"1582","3","645","1","This is a soft, gentle Cabernet for drinking now. It's pleasantly rich, offering blackberry, cherry, chocolate and cedar flavors, wrapped into easy tannins.","2019-03-21 01:21:49"
"312","96","887","4","Foresty and dark on the bouquet, with aromas of licorice, prune, forest and foxiness. The palate is full and tannic, while flavors run sweet, creamy and slightly syrupy, with chocolate and spiced fig notes. Finishes rich and rough, with dry herbs and true Chilean Cab flavors of olive and oregano.","2005-02-28 17:53:12"
"583","97","158","0","Pinay is a tight and defined red blend from northern Italy with bright accents of cherry cola, forest berry, licorice and dark mineral. There's a sharp, sour note on the close that would pair with smoked cheese.","2013-05-29 23:27:48"
"182","78","666","4","Soft, light in body and easy to drink, this Sangiovese, from the Napa estate vineyard, is delicious in raspberry, red currant, licorice, bacon and spice flavors. It's somewhat ephemeral, an instantly pleasant wine to drink especially with cured meats, olives, hard cheeses.","1977-10-19 18:16:19"
"1919","15","601","1","A good, clean, tart and lightly spicy all-stainless style. Cool climate fruit puts the accent on lime and lemon flavors, keeps the alcohol low (13.3%), and makes this a fine match to shellfish, white fish and light pasta dishes.","2005-11-23 01:48:04"
"863","24","363","4","This fresh Nebbiolo-based Roero from Cantina dei Nebbiolo offers pretty intensity with aromas of tar, licorice and a touch of sweet cherry liqueur. There isn't much pulp or meat here but the finish is both crisp and tart.","2004-05-15 04:05:37"
"1807","78","85","2","Slightly disjointed at first, this Barolo with fruit sourced from four vineyard sites, needs a few minutes to open in the glass. The wine offers tertiary aromas of cured beef, smoked bacon and white mushroom. Drink now.","1978-09-09 02:46:45"
"195","91","949","1","This aged expression from the Nizza subzone of Asti offers tertiary aromas of dried tobacco and dried prune. The variety's characteristic acidity kicks in on the finish.","1992-08-02 02:11:07"
"180","90","961","2","Muted at first, this wine opens up nicely with time. Sweet, ripe and easy on the finish, its core is full of black pepper and clove. The grapes are sourced from several distinctive vineyards in Mendocino County. Drink it with a steak.","2012-11-08 20:36:16"
"665","98","897","2","Fragrant on the nose with fresh orange, lemon and honeysuckle aromas, this full-bodied Chard is deliciously quaffable with a concentrated apple palate and just a hint of buttered toast. Another well-made Romanian at an unbeatable bargain price.","1970-08-09 03:13:34"
"981","76","338","1","Rich and full in the mouth, packed with red fruits and black cherries. The wine is sweet, while keeping a tannic core. Drink next year.","2007-05-07 21:12:50"
"1277","49","833","2","This fuller-bodied white blend offers pineapple, kiwi and citrus on the nose, and a blend of full fruit and acidity on the palate. A balanced, easygoing white that is perfect for everyday poultry, vegetable and fish meals.","1992-07-12 15:00:38"
"355","85","427","1","Here's a fun and slightly less formal expression of Nebbiolo (especially when compared to the great wines of Barbaresco and Barolo) that offers tight fruit nuances of white cherry and forest berry backed by light shadings of spice and smoke.","2018-06-26 02:32:00"
"768","48","92","3","Aged 12 months in large oak casks, this bright Nebbiolo offers pretty aromas of small berry, tar, licorice and cigar smoke backed by tight intensity and structure. Pair this powerful wine with braised quail or pork tenderloin.","1981-10-05 22:40:25"
"443","7","567","2","This wine is light in color, but still packs a mouthful of flavor. It's peppery and meaty upfront, filled out on the midpalate by tart fruit that verges on cranberry in flavor. Pretty rather than potent; drink now-2014.","2009-02-03 07:36:07"
"888","21","858","1","A good wine to drink now for its sweet, ripe berry and mocha flavors and smoky coat of oak. It has smooth tannins and a spicy finish. Give it a good decant to let it breathe for a few hours.","1991-02-04 02:37:21"
"262","70","725","1","Roero Rabino is accented by sweet touches of cinnamon and nutmeg that are offset by cassis, dried blueberry, leather and tobacco. This sturdy red wine presents a very nice ensemble that is capped by a tight, astringent close.","1987-04-01 09:50:30"
"1902","91","482","4","With rich, sweet blackberry and cocoa flavors, this is a very nice Cabernet for drinking with a good meal. It's a little rough around the edges, with jaggy tannins. Ready now.","1983-06-01 04:56:28"
"1362","85","627","4","Honey, almond blossom and citrus zest are followed by creamy foam and tonic acidity. This is an easygoing Prosecco that offers a light and compact structure and bright flavors of lime and green fruit.","1983-12-21 18:35:40"
"1989","86","806","4","An intriguing blend of Sauvignon Blanc and Muscadelle, which highlights the herbaceous Sauvignon character and a more perfumed Muscadelle. The two give a fresh, citrus- and pineapple-flavored wine, lively, to be enjoyed young.","1993-09-27 04:52:17"
"301","56","334","3","Soft, ripe, dominated by peaches, pears and a rounded, toasty character. The spice is dominant, giving the wine an exotic edge. The more rounded style gives concentration as well as a fine, finishing velvet texture.","1971-09-02 00:37:55"
"1170","23","928","4","Fiery and wild at first, with aromas of cinnamon, pepper and Juicy Fruit gum. Strange as that may sound, the wine finds a more familiar place on the palate, where plum, cherry and cassis flavors are flashy and the feel is a bit clangy. Rounds out with air and settles down fairly nicely.","2000-10-26 12:08:07"
"247","75","260","5","Paladin produces a luminous and fresh Prosecco from the northeast of Italy with tonic aromas of peach, white stone and citrus fruit. It's an easy-drinking wine that would wash down well with appetizers and informal finger foods.","1979-09-04 15:40:49"
"1805","62","94","0","Soapy aromas of bee's wax and lavender open the nose of this luminous sparkler and are followed by dried flowers and hay. There are peach-like flavors with aftertastes of green melon and lime. Grapes are grown organically and according to biodynamic principles.","2007-05-27 15:31:20"
"1134","73","54","3","This Brut interpretation of Prosecco (“Brut” means it tastes dry in the mouth) offers tangy fizz and soda-like intensity backed by subdued aromas of white mineral and stone fruit. Pair it with puff pastry appetizers.","2011-03-10 07:57:08"
"646","25","285","2","This is a “dry” vintage Prosecco with a hint of sweetness in the mouth that is surrounded by fragrant flavors of peach, kiwi and green melon. This luminous sparkler tastes firm and tonic and makes for an informal afternoon sipper.","2005-11-12 19:46:40"
"1119","95","241","5","Mildly minty and woody on the nose, with grass, wintergreen and cheese aromas as well as red fruit. The palate is tight and grabby, with a blast of citric acid that gives the plum and raspberry flavors a tart, decidedly “red” personality. Snappy and crisp on the finish, making it a fresh, lean style of Cabernet.","2015-03-13 05:17:13"
"777","59","214","4","The wine's golden hue tells you this is Prosecco from a warmer climate (Conegliano is a few degrees warmer than Valdobbiadene) as do its aromas of mature peach and honeysuckle. The wine tastes flat and big in the mouth and offers sophisticated notes of white pepper and spice.","1972-08-20 21:10:42"
"645","74","232","1","This white has a light, delicate nose of citrus and apricot. On the palate it's smooth and balanced with lush apricot and spice flavors. A touch of acidity gives the wine lift. A lingering finish adds to its poise. Pair with a creamy cheese or sip alone.","1997-08-16 13:02:02"
"1718","81","705","5","Drying mineral tones face off with luscious peach flavors to create a well-balanced Extra Dry Prosecco sparkler. The bubbly offers cheerful foaming in the mouth and sweet fruit flavors on the close.","1986-12-04 00:30:36"
"1763","2","703","3","Opening aromas of vanilla cookie show a resemblance to Animal Crackers, while the palate is more vivacious and tangy, with flavors of orange, tangerine and apple. We wouldn't call this an elegant or refined wine, but we like its no-issues attitude and citrusy content. Probably good with salads and seafood.","1974-01-26 00:39:59"
"1961","15","220","0","This New World blend of Sauvignon Blanc, Sémillon, Chardonnay and Viognier is very fruity. It offers a blast of pineapples, honeysuckles, peaches and figs, with a coating of oaky, vanilla buttercream.","2001-01-24 11:38:43"
"819","15","920","1","With a fruity-sugary finish, this Zin will appeal to folks who like their red wines a little on the sweet side. It has pleasantly ripe flavors of black cherries, raspberries, red currants, root beer, mocha and pepper.","1980-03-18 12:27:58"
"1463","52","671","5","This Rhône-style blend is a little rustic and sharp in tannins and acids. It shows a polished core of jammy blackberries, cherries and spices, and could develop in a year or two.","2004-06-10 01:04:12"
"1432","8","531","0","Frosted aromas of orange creamsicle, lychee and melon give this an elevated, unique sort of bouquet. Among Chilean Gewürztraminers, this is one of the more expressive ones you'll find. Pineapple, mango and other tropical flavors are pleasant, while the feel is forward and fun. Drink this summer with fish and salads.","2006-07-02 11:55:33"
"531","61","136","1","This Prosecco Brut from the slightly warmer Conegliano subzone is a perfect example of its kind. The luminous sparkler offers drying mineral tones that are embellished by pretty notes of white rose, honey, stone fruit and citrus. The mouthfeel is lean, smooth and fresh.","1997-07-17 03:30:08"
"1783","91","182","2","This crisp sparkler is characterized by drying mineral tones and delicate aromas of stone fruit and citrus. The wine is foamy and slightly sweet in the mouth and does an excellent job of representing this category of Italian wine.","2007-04-28 09:44:30"
"860","83","337","2","A ripe, fruity wine that takes its raspberry flavor from the color. The wine has softness, a creamy character that rounds out any acidity, leaving a smooth, fruity finish.","1990-05-15 10:17:54"
"1048","56","377","3","There's a unique note here of mature fruit, chopped basil or peppermint with a hint of spice or chopped white peppercorn. The bubbling seems less frothy and the wine has a flat, big feel in the mouth. Grapes were farmed organically and the wine is from the 2007 vintage, which may explain its distinctive style.","1993-02-22 11:36:08"
"1714","8","869","5","Gritty, heavily roasted aromas of peanuts and herbal berry fruits lead to a scratchy, tannic palate. This tastes of burnt oak, raw plum and currant, while the finish tastes briny and harsh. The 2012 version of this wine was much better. This is rough from front to back.","1998-03-30 14:01:55"
"1301","31","655","3","An easy and inviting selection, there's a mentholated streak to the soft red currant and cherry core of this wine. Light and breezy on the palate, it offers thin, quickly dissipating flavors and a fleeting finish.","1982-07-28 03:25:59"
"1557","88","926","0","The wine is earthy and somewhat rustic. There is fruit but it is spoiled by a spicy pepper edge. Chill this drastically.","1973-10-08 14:02:59"
"448","95","721","0","Red in color, with berry and apple aromas, this is sweet, with a heavy body and light effervescence.","1973-04-07 04:25:32"
"1877","73","543","0","The nose is muted, despite the slight spritz of the wine, while the palate is equally toned down. It's a rounded if not very expressive white wine.","1980-04-30 16:04:28"
"107","75","127","0","Plummy and hinting at black cherry, this wine is otherwise soft and simple, with a distracting, full-throttled descent into raisin cake and prune.","1982-12-20 23:23:56"
"1164","29","603","5","Funky, yeasty aromas of cinnamon, spent lees and bread yeast dominate the nose. This feels foamy, with lightly vegetal flavors of apple that finish briny.","1978-08-18 06:24:14"
"47","62","854","5","Jumpy on the nose at first, but then green tea and grassy aromas take over. This PN is what it is: it tastes grassy, leafy and like green beans. Vegetal notes carry over to the finish.","1993-05-25 09:26:04"
"1848","15","168","4","Aromas of pumpkin, squash and corn chips are stale and not inviting. There's an acceptable mouthfeel to this weird, unbalanced Chardonnay along with flavors of spiced squash, mealy apple and sautéed root vegetables.","2002-07-01 18:02:27"
"1750","27","550","4","This wine contains some material over 100 years old, but shows no signs of fragility. Instead, it's concentrated through age and should hold in the bottle indefinitely. It's dark coffee-brown in color, with delectable aromas of rancio, dried fig, molasses and black tea, yet despite enormous concentration avoids excessive weight. And it's amazingly complex and fresh on the nearly endless finish.","1999-05-31 01:16:58"
"663","99","13","3","This deep brown wine smells like a damp, mossy cave. Then add complex rancio notes, plus maple syrup and molasses. It's full, round and harmonious, wonderfully rich yet without any sense of heaviness and long and bright on the finish.","1995-09-19 08:43:03"
"456","43","792","3","Dusty, saffron-spiced earthiness is juxtaposed against intense mango and tangerine fruitiness in this deeply complex wine. It's unctuously sweet, but balanced by a piercing streak of acidity that penetrates through the midpalate. Spry and silken, it finishes on a long lingering whisper of honey and peach.","2013-11-18 20:46:51"
"49","47","634","2","Deep mahogany. Dried fig and black tea on the nose, then concentrated mocha and molasses flavors, enlivened by candied orange zest. Full, rich and sweet, but surprisingly drinkable, with terrific intensity and length.","1994-07-29 02:00:58"
"259","17","957","2","RunRig is always complex, and the 2012 doesn't disappoint in that regard, mixing bacony-meaty notes with hints of black olives and ripe plums. The tannins are supremely supple, but the acids are crisp, resulting in a long, mouthwatering finish. Drink now–2030.","1983-07-10 00:04:48"
"312","96","312","0","After a few minutes in the glass, this stunning wine opens up to reveal classic Nebbiolo aromas of leather, tilled soil, underbrush, fragrant blue flower and ripe berry. The juicy concentrated palate dishes out layers of succulent black cherry, crushed raspberry, anise and pipe tobacco framed in firm, velvety tannins. Drink 2022–2035.","1974-12-20 08:15:07"
"383","77","953","2","This amber-colored Hungarian stunner has ethereal aromas of raw honey, beeswax, freshly baked tarte Tatin, canned apricot and fresh pear. It is silky smooth and creamy in the mouth with pronounced flavors of clover honey, pear tart and baked sweet apples. The acidity is perfectly balanced so you can appreciate its velvety richness without feeling that the sweetness is too cloying.","1997-02-10 15:26:21"
"811","52","741","2","Citrus-kissed saltiness lies at the core of this incredibly delicious, deliriously crafted wine, from the great grape grower in the heart of the Russian River Valley. Beautifully crisp, it lingers in stony minerality and a freshness of apricot, memorable from first sip to last.","2020-10-31 07:36:27"
"771","31","161","0","This beautiful, rich wine has yellow fruits and is concentrated, tightly textured and conveys a ripe character. The touches of wood are just right, adding spice to the opulent fruitiness. A mineral texture gives some tightness to the aftertaste. Drink from 2024.","1970-02-17 09:51:49"
"665","17","604","0","Whiffs of white mushroom, saffron and caramel lend complexity to this concentrated elixir of apricots and orange peels. It's honeyed and sweet but vivaciously balanced, glazing the palate in ethereal textures of gossamer and tulle. The caramel finish lingers endlessly.","1975-01-06 12:50:10"
"679","54","875","3","A waft of smoky char and toasty oak provide a rich foundation and compelling entry into this one-acre vineyard-designate from the historic grower, before unleashing, slowly, a torrent of melon and fresh-cut apple with a length of intriguing nutmeg and cardamom. Medium-bodied and lush, it will remain on your palate memory a long time.","1971-11-15 23:37:33"
"229","92","311","1","Dusty, firm, powerful: just a few apt descriptors for this vintage of one of Heathcote's top wines. Mocha, licorice and blackberries feature on the nose, while the palate delivers more of the same—dark fruit, chocolate and plenty of spice. Best after 2020.","1990-12-06 01:07:08"
"870","58","196","5","Produced from vines more than 100 years old in the heart of the Clos de Vougeot vineyard, this is an impressive wine with a long future. The wood aging is already surrounded by ripe, intense black fruits. A fresher character comes from the bright acidity of the vintage, giving the wine a lift. The aftertaste is long and concentrated. Drink from 2024.","1971-12-07 18:48:31"
"964","23","677","0","Intensely fragrant, this honey-sweet auslese wafts of ripe yellow peaches and caramelized sugar. Tropical mango, pineapple and melon collide on the palate before falling neatly in line against a strike of high-toned acidity. The finish is luxuriously long, peppered by a faint dusting of saffron. It's a stunner already but should shine brightly for decades to come.","1971-05-02 19:26:37"
"1658","23","819","5","Up the slope above the Grand Cru of Le Montrachet, this vineyard once grew hemp (hence the name, cheneve). This poised wine is both stylish and rich, with good acidity allied to ripe apple and citrus fruits, cut through the mineral texture and promise a generous wine as it ages. Drink from 2020.","2004-06-07 06:51:45"
"949","64","538","2","Bacon and tapenade elements merge easily on the nose, followed by a wine that's full bodied and creamy textured on the palate. This is dark and meaty in profile, yet not heavy or cooked, with a long, harmonious finish. Drink now–2030.","2001-04-09 07:09:36"
"872","82","625","5","Enticing scents of ripe berry, underbrush, grilled herb and eucalyptus mingle together along with an underlying fragrance of rose petal. Elegant and fresh, the impeccably balanced palate delivers tart red cherry, cake spice, white pepper and mineral nuances alongside polished tannins. Drink 2018–2028.","2009-06-03 13:37:54"
"379","10","717","2","As impressive as the woman—a pioneer in the Napa Valley—was herself, this 100% varietal wine from the estate property high atop Diamond Mountain is powerfully elegant, intense yet refined. It begins with a high-toned, graceful entry that's rich in blueberry and chocolate, the oak smooth and integrated, with a suggestion of hand-rolled tobacco. Drink now through 2022.","1994-02-28 22:47:49"
"1318","55","259","1","This is an opulent wine from one of the fabled series of white Grand Crus. Along with generous yellow fruits and ripe citrus, it has weight and gravitas. Spice from the wood fills things out even more, giving the wine its balance, its intensity and its future. Drink from 2022.","1991-08-10 05:24:27"
"1535","77","344","0","For 2014, the Weber is the star of a very fine Winderlea lineup. Dark and deeply concentrated, it's jammed with black cherry fruit, annotated with anise and showing a hint of gunmetal. The tannins are ripe and taste of clean earth. This is a fine candidate for aging. Drink now through 2030.","2020-04-21 04:39:12"
"1380","45","155","4","The Taylor family selected Clare Valley for its Cabernet affinity, but this Shiraz is a knockout. Yes, it's oaky—full of menthol, vanilla and toasted coconut—but there's just enough black cherry and plum fruit to support the wood. It's a plush, full-bodied wine with immense appeal, for drinking now–2025.","1999-05-21 22:00:45"
"201","37","969","2","This spends 12 months in oak and it shows: It offers aromas of liquid smoke and flavors of brown sugar, honey and caramel. The fruit is subdued, leaving the emphasis on the oak and mineral components. Try with rich but delicately flavored fish dishes or mild chèvres.","1972-04-29 14:39:28"
